Date,SPY,QQQ,TLT,GLD,AAPL
2018-02-22,0.0012953524672606274,-0.00012141591681858221,0.0029933756006103474,0.005080177401414419,0.008324494178697562
2018-02-23,0.01581347604046351,0.02024313859905011,0.008842902027562946,-0.0012676571223934087,0.017241527256026117
2018-02-26,0.011545572024161002,0.013172917941154097,0.00033863310037316954,0.0024545525850455277,0.01957953637878045
2018-02-27,-0.012565215157880234,-0.012460093546100113,-0.0014394745048906033,-0.010493774054732095,-0.0032462919785514956
2018-02-28,-0.010181843527352697,-0.006437637151338894,0.006335638666367316,-0.0010394376248337527,-0.001514697167125607
2018-03-01,-0.01464726128545625,-0.016462009324022815,0.006802777486490261,-0.0022425027652310265,-0.01767158581504996
2018-03-02,0.005141787396405493,0.009138759157102093,-0.008162391279440802,0.005357640797750738,0.006890635859225491
2018-03-05,0.011491762176249034,0.011024143268434072,-0.0027072414434175687,-0.0016761714003699012,0.0034557410480823515
2018-03-06,0.0025314705817334367,0.004221526027047801,0.0009312788610103533,0.010726720619181963,-0.0008485241646690201
2018-03-07,-0.00036663954241324825,0.0023110586181956322,-0.0011012124719642978,-0.006422202914569186,-0.0093261178472679
2018-03-08,0.0048273336272859745,0.005490234839458754,0.00574577262941144,-0.002389131123572836,0.010853328764026077
2018-03-09,0.017252987748956936,0.019241565154775264,-0.006592947096582847,0.000956349666608725,0.01703491322127462
2018-03-12,-0.0012559222513859594,0.005298863099407583,0.005749981670305042,0.0,0.009621278092466847
2018-03-13,-0.006483856764274338,-0.013707787354230675,0.00504684479705684,0.001909899228192024,-0.009676764971119883
2018-03-14,-0.0051444877200848785,-0.0001752426080865908,0.008771070051201105,-0.0006362480921955626,-0.008537891739768946
2018-03-15,-0.0010903292289497735,-0.0008735768346231937,0.0,-0.0063846619697597,0.0011763759804229311
2018-03-16,0.0010835911739549176,-0.0029777839780693715,-0.003582879528838791,-0.002404835241203122,-0.0035328316130281722
2018-03-19,-0.013622297687494714,-0.02156695547922252,-0.0031764183652489325,0.0021646240154515875,-0.015397268784099354
2018-03-20,0.0016993482523995295,0.0032857592262390527,-0.004027277320789102,-0.0044947919586221805,-0.0003425995837452893
2018-03-21,-0.0019215874224347707,-0.0043639011292731875,0.0010921925836723807,0.017305793278474,-0.02291491643032671
2018-03-22,-0.025314852852864847,-0.024991997582657327,0.009860128494544493,-0.0039610286020946425,-0.01423061940617641
2018-03-23,-0.02154480519991695,-0.02670454939690779,-0.0007481071289611804,0.01285555168848731,-0.02342848308183191
2018-03-26,0.026991282930635775,0.03648469711338079,-0.0038354401044427794,0.005236622780197456,0.046379356693638754
2018-03-27,-0.017158090561752395,-0.032895287184691764,0.010635663499467733,-0.006177451915059315,-0.02597557049519123
2018-03-28,-0.0029589972632378327,-0.01157012698893783,0.002641413831985177,-0.013901136089334824,-0.01111070864531157
2018-03-29,0.012696373115964884,0.018148902312502362,0.004852018743878391,0.0004770798243684067,0.007778505892858407
2018-04-02,-0.021820866820498955,-0.029276241639282784,0.0019710158641476918,0.01161839746199109,-0.006577582636360942
2018-04-03,0.012735598688073044,0.011190809699756412,-0.007742464613582867,-0.0075722010717776825,0.010206640262813644
2018-04-04,0.010642262190833102,0.015646942023400324,-0.0020694158169814875,0.0011868954626521053,0.018941778153132697
2018-04-05,0.007861272720230903,0.005680654284025256,-0.0074847591464356515,-0.005153580456720969,0.006910136998062069
2018-04-06,-0.022538183416740593,-0.02534191698886347,0.010876246575112972,0.004678991304775993,-0.025911606957306734
2018-04-09,0.004916255035092807,0.006998395747543689,0.0016498001755560808,0.0033963960355940744,0.009869433455580293
2018-04-10,0.015775405720366065,0.021823290487157507,-0.001815072208404567,0.002362787969159084,0.018643227589281892
2018-04-11,-0.005256375038131308,-0.005785703342677114,0.0035452174124556697,0.007757730797944395,-0.004686327520240842
2018-04-12,0.008193489661318946,0.01196933512762131,-0.007351494726890374,-0.011698777825105413,0.00981013641866116
2018-04-13,-0.0029371146231877933,-0.0051918169901343965,0.0023187854543966413,0.00653361006986455,0.0033821706941898877
2018-04-16,0.008188172653177627,0.007593418419565848,0.00033069228119065247,0.0014113245973425364,0.006219348342420312
2018-04-17,0.010641128110208172,0.021296821171833846,0.002724835530901135,0.000939797609092718,0.013670127287793642
2018-04-18,0.0007403476535035626,0.0020449526321005586,-0.008030272741595616,0.0007824607184664891,-0.0022470640673874333
2018-04-19,-0.005562963758299166,-0.00923505833507828,-0.00818034124612257,-0.001957330849889553,-0.028749445242992302
2018-04-20,-0.008515589873880259,-0.015953299566618243,-0.007233487785703648,-0.007630932179694891,-0.04183510769967903
2018-04-23,-0.00015013752703379985,-0.0025295429510543976,0.0002533798937151547,-0.008007927882251619,-0.0029001007223326417
2018-04-24,-0.013558778128881368,-0.02141462099147768,-0.0045679324543664865,0.004844167468111617,-0.014017446004658814
2018-04-25,0.0024686984908725454,0.001198077117752477,-0.006720105222100832,-0.006517267321502421,0.004348054295876715
2018-04-26,0.010114284267489566,0.020834175677923446,0.006974337305734438,-0.0035146807713917604,0.0034770644001326833
2018-04-27,0.0009384194103634581,0.0006170522546226757,0.00768396686093928,0.0042320403061771,-0.011637208861724209
2018-04-30,-0.0077203779473025294,-0.007120042338817006,0.0017646224007161727,-0.00727744165435215,0.017950005454389358
2018-05-01,0.0017752039300873508,0.01136776176670313,-0.0036083786953344907,-0.007088207443339079,0.0229705434441501
2018-05-02,-0.006739945816610881,-0.0059147642566931185,-0.0010983004066104833,-0.00048510316641562344,0.043226724674444876
2018-05-03,-0.0022062845771454627,-0.00012366532721593657,0.004471147466917282,0.005082068394914099,0.0018108475966915286
2018-05-04,0.012863171283049007,0.018796157856186914,0.0015132794539504549,0.0020898820929316714,0.03848356259010652
2018-05-07,0.0033781283038530345,0.008275276983556965,-0.001597881948617516,0.00024084765259023235,0.007208581282191971
2018-05-08,0.0,-0.0010230386743999668,-0.0009263552324553136,0.0001605124693187213,0.0047954576868420645
2018-05-09,0.009619078248159853,0.010839996989900716,-0.005999678484934887,-0.002088981225264128,0.0070164514897891345
2018-05-10,0.009307444166256793,0.010311457239301072,0.008020251896695965,0.006813368242228766,0.014202596734817947
2018-05-11,0.0030463934125390937,-0.0009437413800765373,0.0025189081628382093,-0.0014389666321499815,-0.0038104552578692177
2018-05-14,0.0004763537046318906,0.0017097398759672168,-0.005297908368204776,-0.0040883630684626394,-0.002335851174721395
2018-05-15,-0.006910934126404939,-0.011137102381012131,-0.011448008261070805,-0.016277595476396185,-0.009130055873183237
2018-05-16,0.004196371229875755,0.006590497336689764,-0.0038449587740720143,-0.0015524980696371136,0.009289003500962323
2018-05-17,-0.0008451921951028075,-0.0038539600585019507,-0.005064371828642358,0.0005722435830601718,-0.006343524402537887
2018-05-18,-0.0025032781783092036,-0.0051818547536085354,0.008567921053487838,0.00040857173330558584,-0.003643094831072084
2018-05-21,0.007490418598689139,0.005597497910568411,0.0005116229460341265,0.0005716827532715196,0.007059965417399551
2018-05-22,-0.0027833973010389047,-0.0013072715008409133,-0.001535573261431452,-0.0005716827532715781,-0.0025079508152923294
2018-05-23,0.0027471405674835557,0.00840812197741034,0.007232738793375426,0.0010614187645907496,0.006391023471145719
2018-05-24,-0.0020507070115851193,-0.00029495905524405474,0.007938819250925313,0.00853209120176816,-0.0011153664674220457
2018-05-25,-0.0023858060990954925,0.0010018620652313534,0.006205384634445729,-0.0030793967645780895,0.0022826721406287325
2018-05-29,-0.011567373698944557,-0.004428504704127517,0.021666222453465066,-0.00016231041385129715,-0.003612494691159852
2018-05-30,0.013256746242141614,0.007135537137690924,-0.006730624870053984,0.001460093554237964,-0.0021311597201467162
2018-05-31,-0.00614489128194737,-0.0006464908165417519,-0.0016483187776472332,-0.0021909715513725716,-0.0033655757638194534
2018-06-01,0.009769214835821764,0.015577264095044204,-0.0052976231355916685,-0.004967644235411557,0.017873363504812462
2018-06-04,0.004740547452376659,0.008990556819764099,-0.007258186144861291,-0.0009801121170807511,0.008323112356556694
2018-06-05,0.0007274789828510459,0.003093343037821129,0.0023415683573345756,0.003914822104047846,0.007685490018461816
2018-06-06,0.008325949282735784,0.005817103372401636,-0.008135855792427578,0.0005696358194504353,0.003460040244158905
2018-06-07,-0.00010825205284073027,-0.008165099562231111,0.009638180130315964,-0.0004882216623280107,-0.002684495881406405
2018-06-08,0.0029517836614358396,5.7311368905029355e-05,-0.0030070683940282596,0.0012201695433653895,-0.009138957704673465
2018-06-11,0.0013292031518547707,0.0026907630404946693,-0.001842353760355808,0.0017868849442266759,-0.002454808079856526
2018-06-12,0.001291409470519263,0.005246104121130798,0.00025139737165967053,-0.003332688774722517,0.005475730094648256
2018-06-13,-0.0031958517932164188,-5.6858283668533375e-05,-0.0005030974762669689,0.003008032375587246,-0.00825096242650708
2018-06-14,0.0025145804877828495,0.0100730832114161,0.008265945633313839,0.0015411027282310494,0.0005239738502685984
2018-06-15,-0.0012766588696517644,-0.003497175257484897,0.0009139712224037845,-0.016672509186741995,-0.010325887678019886
2018-06-18,-0.0020591652437791748,-0.0005776623784536945,-0.0009139712224039075,-0.0018972637609840908,-0.0005293281135296262
2018-06-19,-0.003839978074528229,-0.002836828156801928,0.005803055828378255,-0.0025629178089953803,-0.016291482326931294
2018-06-20,0.0017043111629136088,0.007076992748889891,-0.008801005266993652,-0.0044802273887545,0.00435227987500915
2018-06-21,-0.006288444481212017,-0.008726184949831801,0.005240152765061025,-0.0017477352868705306,-0.005591749878792851
2018-06-22,0.001821822824079946,-0.0022216715181829316,-8.287889198268898e-05,0.0024126912728642744,-0.0029161043384474945
2018-06-25,-0.013706478109032262,-0.022788083619673435,0.0022375299804204057,-0.003746388732216758,-0.01498290234503117
2018-06-26,0.002211880237935594,0.004076332375857512,0.001406201413494993,-0.0052686490212925504,0.012329840958627634
2018-06-27,-0.008319085243441604,-0.013692456138666998,0.009379930774109516,-0.005718147886604777,-0.00146539552706233
2018-06-28,0.005701224801853599,0.008565045332241715,0.0002455555070130095,-0.003040547998821346,0.007250140648974299
2018-06-29,0.0014385548298347982,0.0026836058998463202,-0.0034443716639770317,0.0036306900201949913,-0.002104845398273732
2018-07-02,0.0021358756314749645,0.006677071948805458,-0.0007832376132469578,-0.010080153442110952,0.011120492789715948
2018-07-03,-0.0035376259624253794,-0.011641263752974002,0.005342494495912427,0.010080153442110855,-0.0175693852722078
2018-07-05,0.008125229256772023,0.012335547049828212,0.0028646145981049715,0.0033656028250155126,0.008014265992766795
2018-07-06,0.008422367292795389,0.015436601470140948,0.0032637510826267497,-0.0015972634935638506,0.013766559914510531
2018-07-09,0.00896409484135551,0.008957080984952882,-0.006456382396556669,0.002436881277559937,0.013790039134655787
2018-07-10,0.003592042718652782,0.0007333477134539693,-8.204047202104906e-05,-0.0018481290459546572,-0.0012075630967654316
2018-07-11,-0.0073413809069126975,-0.005088398533183854,0.0038467820518358693,-0.010905978807671088,-0.013060788592712
2018-07-12,0.009024994075636766,0.017084775372108816,-8.16545573360436e-05,0.0041565812124297165,0.016626615016631725
2018-07-13,0.0007874715734252861,0.0008353421200812193,0.0025293574263154117,-0.004411618657356192,0.001569232441078476
2018-07-16,-0.0008945412883417721,-0.002396677984209606,-0.004164394545489513,-0.0005102701051305093,-0.0021972935980335622
2018-07-17,0.004036647547046645,0.006064681164592814,-0.0018837554628375324,-0.010862735754725461,0.002824314623526779
2018-07-18,0.002101559413645067,-0.0018878943969765285,-0.0040253793482967455,0.00025795416772476286,-0.005499534443768689
2018-07-19,-0.0037785027429676115,-0.005014134174257007,0.00631785334742087,-0.004308123245285948,0.0077430735451100826
2018-07-20,-0.0011437221341922008,-0.00022380536588390256,-0.012344726548102264,0.006455244826308788,-0.002295670222868134
2018-07-23,0.0018579537849962337,0.003179282270282821,-0.012415373717298537,-0.004815949835095058,0.0008874636302655612
2018-07-24,0.005019145380225138,0.004112996222478075,0.003431575380759094,0.00034477603659500224,0.007228403134974196
2018-07-25,0.00848615168057716,0.013879936483017228,-0.0015885494320671742,0.00550018047205447,0.009385590545450451
2018-07-26,-0.002361718324437688,-0.015267495074689063,-0.001926518472893196,-0.00782971239395345,-0.003135882205232509
2018-07-27,-0.006799170556343518,-0.01358830306741966,0.0016752086783302495,0.0005181795313150905,-0.016771292256377867
2018-07-30,-0.005237246777550707,-0.01423205129914854,-0.0034380653079410656,-0.001555212880989931,-0.0056184604043575965
2018-07-31,0.004917243901025537,0.007623242480679382,0.005445031163079802,0.0029355602050311473,0.0019989132271953183
2018-08-01,-0.0016718126068008237,0.003789802907497072,-0.0081803460251279,-0.007355188129705078,0.057240056962012564
2018-08-02,0.00543272979011273,0.013514919407694491,0.0014343259430806552,-0.0053993230298752665,0.028811666160437364
2018-08-03,0.004275816160213553,0.0030591265427979816,0.004961180334133023,0.003486767260953241,0.0028888232784941535
2018-08-06,0.0036603337911243136,0.0058689944000863085,0.0005869293789901988,-0.005147198608389075,0.005179362234640498
2018-08-07,0.0032966623551655516,0.0036367238934921944,-0.005211079807917645,0.002271488910587502,-0.009419039356123603
2018-08-08,-0.00041987430517137497,0.0012097193566314801,0.0010108077592438007,0.002788736658924094,0.0006757330701708244
2018-08-09,-0.0013674685728750303,-0.0006047208334765919,0.008382975578900763,-0.0014805645831976347,0.007834122640922427
2018-08-10,-0.006722496885261057,-0.007670562165902261,0.007236253961220827,-0.00043582289228197795,-0.002983053942873248
2018-08-13,-0.003750488229578779,-0.0011085039737604302,-0.0020736136879550174,-0.015199092023381782,0.006436047918905749
2018-08-14,0.006360413532930431,0.006247011242696114,-0.0022449647998560853,0.000973327608104041,0.004204351628134958
2018-08-15,-0.007495433731028244,-0.01231018492474616,0.005809308340846262,-0.016766621575930757,0.002333382992971943
2018-08-16,0.008058806507990941,0.0032865258825323894,-8.261620497623749e-05,-0.0008097887609237462,0.014543575060963577
2018-08-17,0.0035142237822350817,0.00022241576429070194,0.001241034622317088,0.009228205066865915,0.01977306874864018
2018-08-20,0.0021373185861449998,-0.0008900492737417534,0.006672471001803492,0.0049818196508907165,-0.00979097987883797
2018-08-21,0.0023428986574106614,0.003666169351220722,-0.0033719873131450324,0.0029240568705197916,-0.001951267619077166
2018-08-22,-0.0005937249864645285,0.003873630534575696,0.003946924041586206,0.0022095550764809732,4.647268917072876e-05
2018-08-23,-0.0013290062547635646,-0.001437170497881779,0.0015582458342382722,-0.009491353686729823,0.0020439347736030747
2018-08-24,0.006000867818799977,0.009248958515591231,0.0019640709486658864,0.017318039357996126,0.003104436212675583
2018-08-27,0.007863827782723024,0.01014146237134626,-0.005740149665438557,0.0037595032326643405,0.00820074676240079
2018-08-28,0.00048334606887944864,0.0014637163004185395,-0.006022389120003554,-0.007973022006627225,0.008043215977685507
2018-08-29,0.00536631868642604,0.011471956211292428,0.001322985077960894,0.0045637840256251986,0.014819262345885303
2018-08-30,-0.00405670624035162,-0.0017690798927909308,0.0021461930932412322,-0.004915718883921124,0.009151582016384429
2018-08-31,3.446215034812093e-05,0.0012866326388589258,-0.002311186518556978,-0.0011445940280617694,0.011487755469277794
2018-09-04,-0.0017233777435286656,-0.00429514261284146,-0.005798607263972191,-0.005122797149079999,0.003201796101525824
2018-09-05,-0.0026953179227614376,-0.012997588943150553,-0.0026695072864188385,0.003447511831347845,-0.0065463744098954125
2018-09-06,-0.0030149023802844123,-0.008980147980168982,0.003668905430763303,0.0019395335367870974,-0.01675700467632224
2018-09-07,-0.001945122732167889,-0.0038574435884113217,-0.008525541752737979,-0.0027340278330774677,-0.008100919056873183
2018-09-10,0.0017369082588155143,0.0033627051484338643,0.00368665531396104,-0.000706792407982718,-0.01351144386907476
2018-09-11,0.0032922238538406067,0.007674401423512109,-0.00764009974934457,0.0006184538252070439,0.024968430811088606
2018-09-12,0.00024213417848166803,-0.00295345034062334,0.00235722492755416,0.008355710260063364,-0.01249662488663447
2018-09-13,0.005896669581107799,0.010623552330838901,0.0015125263893240098,-0.0035975648169408914,0.02386818921393479
2018-09-14,0.00017233955000096508,-0.002930589121347137,-0.004797124021334583,-0.006526220333750846,-0.01141613803791312
2018-09-17,-0.0053080240216741206,-0.014507546788131381,0.0,0.005206771454576303,-0.02698704507566163
2018-09-18,0.005411200772462726,0.00823775285807036,-0.010514650514855672,-0.0014974516487718237,0.001651141898470049
2018-09-19,0.0010649465999604509,-0.0007660634796265171,-0.005985098836287492,0.0038711539862427546,0.0005954184411689082
2018-09-20,0.008071194100660511,0.010995844487598733,0.004620570081038249,0.0034188014897895418,0.007572905562973684
2018-09-21,-0.0009141922381587377,-0.005482765094601105,-0.0004273072749533022,-0.0068493312914384265,-0.010829293617889821
2018-09-24,-0.0033275709050597057,0.0027771350327462237,-0.0025647696911260337,-0.00017621292914007548,0.014277591053632997
2018-09-25,-0.0009280855596684912,0.0013585988131219512,-0.0010277525674148725,0.0015850681638403528,0.006320590138609888
2018-09-26,-0.0029967380169837305,0.0007058016780042611,0.007002578158081655,-0.005293338005935142,-0.007997985171313369
2018-09-27,0.002790719885246817,0.008430301800950397,0.000680907594573968,-0.008884998236125718,0.02034344713895726
2018-09-28,0.00010289664664910111,-0.0002155722248965661,-0.002640185962298453,0.0063164577082286105,0.0035056120164050453
2018-10-01,0.003468386084002799,0.002043482480715505,-0.007368388174685111,-0.0016864375351172442,0.006710755884580491
2018-10-02,-0.0005832358016276276,-0.002258756435751036,0.006094257429356208,0.011482223287117932,0.008849460924479326
2018-10-03,0.0005487439932527498,0.0010762510259228338,-0.017523147524628385,-0.003959744500981412,0.012095036648485422
2018-10-04,-0.007846517884679464,-0.01938546479012124,-0.007079693690709439,0.0005289130805079614,-0.01773735501838489
2018-10-05,-0.005612625315137869,-0.012302646633424119,-0.008632260773986329,0.0028159089867124108,-0.016361972473343873
2018-10-08,0.0,-0.006124678138279862,-0.003367276317680628,-0.011133826368821452,-0.0023211003020244167
2018-10-09,-0.0014604583826807569,0.0032342835708502387,0.010068500637449412,0.0005329800140063239,0.013758302452649258
2018-10-10,-0.03217546951232291,-0.044975824582447324,-0.002727826920657104,0.0024835810584159217,-0.047433081572419156
2018-10-11,-0.022272514569463504,-0.012480754155058988,0.012085839554861021,0.025366544894876334,-0.008867268709535048
2018-10-12,0.013792711477788051,0.027450140039917678,-0.003487828289856443,-0.0047616679491750925,0.03509640243467221
2018-10-15,-0.0056328384756007795,-0.012178052579224349,-0.00043683512865533937,0.006660030947980057,-0.02161800185530466
2018-10-16,0.021630152997703,0.0286772775492825,0.002269181890518306,-0.0017255996137757622,0.021797673229878384
2018-10-17,0.00017843213246336354,0.0003946009359142405,-0.005946415252104478,-8.637796161615032e-05,-0.004330740064717382
2018-10-18,-0.014546383763594494,-0.02345543897220286,-0.0003514237666862135,0.001122068685606197,-0.02365096120845589
2018-10-19,-0.0005428673337351242,-0.0009241235357656399,-0.00219621293308849,0.0007761304849288288,0.015115098076280375
2018-10-22,-0.004498616404108737,0.005130876752210038,-0.0013200134590780782,-0.0025893597255193914,0.0060916868084310485
2018-10-23,-0.0051039289754264165,-0.003686800601191838,0.0031653418713209597,0.005859562733875961,0.009382536859901492
2018-10-24,-0.030766680627135074,-0.04684705261960525,0.007520717447497486,0.0023171370069294235,-0.034903905025970294
2018-10-25,0.01778124898200235,0.034010266368696924,-0.004190375845621954,-0.002231204310531111,0.021661536392471398
2018-10-26,-0.017743970174961193,-0.026058481368330142,0.0060178606083482284,0.0031736109331066205,-0.016051534811614948
2018-10-29,-0.005555394504439991,-0.020795717181254884,-0.0022629753522175836,-0.003947139978932357,-0.01894883612407099
2018-10-30,0.014709452586387624,0.016345546725003487,-0.004980606718901802,-0.004394427867848015,0.004982196141029166
2018-10-31,0.010624633693723294,0.023233293169557464,-0.005093532663210462,-0.005628951974666804,0.025732434211332676
2018-11-01,0.010585578426746227,0.013104018673445742,0.0009261795881378039,0.01277086763550321,0.015235778959358523
2018-11-02,-0.00594061749471389,-0.015698465222155792,-0.012510857721430386,0.0001715043948444399,-0.06863298261006236
2018-11-05,0.005501620005218752,-0.002482558055828326,0.0039208989966957215,-0.0024032178261358607,-0.028799138361358854
2018-11-06,0.006307835043985091,0.007547100196512608,-0.0006231880423608394,-0.002839826579174042,0.010755902042412828
2018-11-07,0.021182969838670403,0.03088581110686657,0.001334521298154077,-8.61993040877103e-05,0.029877752461153973
2018-11-08,-0.0018166010124540891,-0.006399291381480072,-8.903543666463478e-05,-0.002156939731312277,-0.0034952927781822943
2018-11-09,-0.009816338609048037,-0.016995858523103452,0.007438271278637659,-0.011291663536045476,-0.019470063053357932
2018-11-12,-0.018862107521146077,-0.030726026035702663,0.00650732286299255,-0.007188596482678694,-0.05168705758986314
2018-11-13,-0.0018727156797899449,0.0008412623086024421,-0.0006136770932033139,0.00035180582721631255,-0.01004144914226756
2018-11-14,-0.006860031372474343,-0.007658399381320846,0.0006136770932033991,0.008233404279793029,-0.028653706489416387
2018-11-15,0.010382298495107831,0.017342583520625787,-0.0004383023489627738,0.0011333182475063862,0.02437881257707613
2018-11-16,0.0025973395907761786,-0.003515780514029166,0.0057703437304253615,0.0073788789662288,0.011014940196873074
2018-11-19,-0.017058645841502303,-0.033017032095911315,0.0027861319090441913,0.0004323180677422659,-0.04043873911923574
2018-11-20,-0.018679888740037183,-0.01805657685619466,0.0003479156625663628,0.0,-0.04895731012803804
2018-11-21,0.0034017322160391386,0.00757389252762037,-0.00034791566256640036,0.001641277459165227,-0.0011307027003266603
2018-11-23,-0.006701246207940992,-0.007259708936220469,0.0010430569736481782,-0.0007771357154266267,-0.025726842883059174
2018-11-26,0.016015538891442287,0.02285111964388156,-0.002260855358376265,-0.0011235233509469095,0.013433345359129916
2018-11-27,0.0033589491866999107,0.0033710341766835486,0.001131107544715464,-0.005984687209490868,-0.002178795754443971
2018-11-28,0.022763910820647056,0.031675714817545435,-0.004881199336363623,0.00373378036345705,0.037731976386656735
2018-11-29,-0.002187285956366843,-0.00326575589275751,0.003924153813729633,0.003115272664463216,-0.0077117600046921605
2018-11-30,0.00607685055331878,0.0072292996334092415,0.0037351871754700587,-0.001729479411524255,-0.0054170617536644814
2018-12-03,0.01315459346324412,0.017325615063819938,0.007075572972753054,0.007501675441848404,0.0343456237048044
2018-12-04,-0.03293910586993967,-0.039111547238485755,0.016602872865876635,0.006080599945141696,-0.04498563231134985
2018-12-06,-0.0015181924579313769,0.007035474151635719,0.003135451220116663,0.00017072178718187972,-0.01121216786143601
2018-12-07,-0.023510151316158103,-0.0335732581383277,0.0018597131273779552,0.008077219150826301,-0.03630826962965626
2018-12-10,0.0018950062266457992,0.01041771536564081,0.004129782799301471,-0.003477935715567025,0.006566558195436239
2018-12-11,0.0002274965152336113,0.003305969255867251,-0.000168369422345882,-0.0011903699128753065,-0.005735875076417903
2018-12-12,0.005022558968753527,0.008762984604936167,-0.004468301045221319,0.00212467676965701,0.0027833805710836775
2018-12-13,-0.0003391350168322182,0.0003028762942249618,-0.0023686668258612927,-0.0022097759847801487,0.010880809143294666
2018-12-14,-0.018637379215200263,-0.024650141596938485,0.003466308181421073,-0.004007006751401848,-0.03252095136702334
2018-12-17,-0.019813317793341695,-0.022920494644021364,0.005806999599611048,0.0068957425332182515,-0.009349605250725758
2018-12-18,-0.0010971363618300656,0.006269150314454108,0.005970867956466186,0.0023726710074086807,0.012908679416919035
2018-12-19,-0.015088947853256426,-0.024861323074249896,0.013124105708971663,-0.0061126025718981495,-0.03168847887459212
2018-12-20,-0.01641202591527049,-0.014602076552768135,-0.0036371633716876708,0.015295836918707156,-0.02555838391571694
2018-12-21,-0.020702072326995884,-0.03148373530981816,-0.00016572150465394992,-0.004370461193212718,-0.0396721441542515
2018-12-24,-0.026778472785443003,-0.02511053642325856,0.004957497191061181,0.01089057789030817,-0.02621501057500024
2018-12-26,0.04928984946188164,0.0605671128621872,-0.010772933837207873,-0.003003949025405859,0.06805277663041816
2018-12-27,0.007648138303072796,0.0038621037482739515,0.00016668797474635614,0.0075760760319352385,-0.006510986445433962
